iso3,iso2,name,wb_region,income_level,gdp_usd_current,gdp_usd_current_source_year,src_gdp_usd_current,population,population_source_year,src_population,fx_reserves_usd,fx_reserves_usd_source_year,src_fx_reserves_usd,public_debt_pct_gdp,public_debt_pct_gdp_source_year,src_public_debt_pct_gdp,co2_mtco2e,co2_mtco2e_source_year,src_co2_mtco2e,inequality_gini,inequality_gini_source_year,src_inequality_gini,water_stress_pct,water_stress_pct_source_year,src_water_stress_pct,military_gdp_ratio,military_gdp_ratio_source_year,src_military_gdp_ratio,military_spending_usd,military_spending_usd_source_year,src_military_spending_usd,wgi_pv,wgi_pv_source_year,src_wgi_pv,wgi_ge,wgi_ge_source_year,src_wgi_ge,wgi_rl,wgi_rl_source_year,src_wgi_rl,wgi_va,wgi_va_source_year,src_wgi_va,rd_pct_gdp,rd_pct_gdp_source_year,src_rd_pct_gdp,high_tech_exports_pct,high_tech_exports_pct_source_year,src_high_tech_exports_pct,manufacturing_share_pct,manufacturing_share_pct_source_year,src_manufacturing_share_pct,energy_use_kg_oe_pc,energy_use_kg_oe_pc_source_year,src_energy_use_kg_oe_pc,energy_imports_net_pct,energy_imports_net_pct_source_year,src_energy_imports_net_pct,agri_share_pct,agri_share_pct_source_year,src_agri_share_pct,food_production_index,food_production_index_source_year,src_food_production_index,arable_land_pct,arable_land_pct_source_year,src_arable_land_pct,coal_rents_pct,coal_rents_pct_source_year,src_coal_rents_pct,gas_rents_pct,gas_rents_pct_source_year,src_gas_rents_pct,oil_rents_pct,oil_rents_pct_source_year,src_oil_rents_pct,mineral_rents_pct,mineral_rents_pct_source_year,src_mineral_rents_pct,ndgain_name,climate_vulnerability,habitat_vulnerability,ecosystem_vulnerability,ndgain_governance_readiness,ndgain_source,hofstede_name,pdi,idv,mas,uai,lto,ind,hofstede_source,src_climate_vulnerability,src_habitat_vulnerability,src_ecosystem_vulnerability,src_ndgain_governance_readiness,src_pdi,src_idv,src_mas,src_uai,src_lto,src_ind,model_region,wgi_pv_unit,wgi_ge_unit,wgi_rl_unit,wgi_va_unit,alliance_block,regime_type,override_name,override_model_region,override_alliance_block,override_regime_type,override_gdp_usd_current,override_population,override_fx_reserves_usd,override_public_debt_pct_gdp,override_co2_mtco2e,override_note,fossil_rents_pct,food_domestic_supply_raw,food_consumption_raw,food_production_raw,food_stock_variation_raw,src_food_production_raw,src_food_consumption_raw,wmd_energy_production_raw,src_wmd_energy_production_raw,wmd_metals_production_raw,src_wmd_metals_production_raw,energy_consumption_raw,src_energy_consumption_raw,energy_production_raw,src_energy_production_raw,src_food_domestic_supply_raw,src_food_stock_variation_raw,food_reserve_raw,src_food_reserve_raw,metals_production_raw,src_metals_production_raw,metals_consumption_raw,src_metals_consumption_raw,energy_reserve_raw,src_energy_reserve_raw,metals_reserve_raw,src_metals_reserve_raw,gdp_per_capita,fx_to_gdp,water_stress,climate_risk,biodiversity_local,regime_stability,trust_gov,security_index,tech_level,military_power,debt_crisis_prone,social_tension,conflict_proneness,traditional_secular,survival_self_expression
NGA,NG,Nigeria,Sub-Saharan Africa ,Lower middle income,487387801880.597,2023.0,direct_2023,227882945.0,2023.0,direct_2023,32034797236.9329,2023.0,direct_2023,56.36707623161835,,region_median_imputed,125.8687,2023.0,direct_2023,33.9,2022.0,latest_2022,9.668217054,2022.0,latest_2022,0.842654277365197,2023.0,direct_2023,3101259562.89729,2023.0,direct_2023,-1.7684383392334,2023.0,direct_2023,-0.847906708717346,2023.0,direct_2023,-0.887689292430878,2023.0,direct_2023,-0.548258185386658,2023.0,direct_2023,0.28444,2019.0,latest_2019,3.53042370294988,2023.0,direct_2023,9.27310124864668,2023.0,direct_2023,333.060729584941,2022.0,latest_2022,-66.2881011856041,2022.0,latest_2022,27.718291279131,2023.0,direct_2023,119.85,2022.0,latest_2022,40.4844252665327,2023.0,direct_2023,0.000478431638825823,2021.0,latest_2021,1.16400248668311,2021.0,latest_2021,6.24674969005013,2021.0,latest_2021,0.00800831809870735,2021.0,latest_2021,Nigeria,0.481084976726398,0.621387668782248,0.430524157680825,0.276282712121566,direct_ndgain,,75.5,33.0,44.5,81.0,24.0,46.0,,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Global South,0.14631233215332,0.33041865825653083,0.32246214151382435,0.3903483629226684,NonAligned,Hybrid,,,,,,,,,,,7.411230608372066,239097.0,136502.0,229120.0,-659.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,113.6515464,direct_wmd_2023,0.001767218819154679,direct_wmd_2023,75.89885992166498,latest_2022,126.21077298525819,direct_wmd_2023_plus_wb_balance,,,43336.46,derived_faostat_buffer,0.001767218819154679,direct_wmd_2023,0.002281836354790116,derived_wb_manufacturing_demand,915.3669805164878,derived_wmd_wb_reserve_proxy,0.0012970690726657405,derived_wmd_wb_reserve_proxy,2138.7638371998264,0.06572753177926469,0.09668217054,0.481084976726398,0.47404408676846344,0.22717104971408825,0.3731401698827743,0.264457475690101,0.8970217512553896,1.1068793427366586,0.6395777979862022,0.48268610633755554,0.5009341573130087,2.9093449517498096,4.403014743076316
NIC,NI,Nicaragua,Latin America & Caribbean ,Lower middle income,17805842283.8725,2023.0,direct_2023,6823613.0,2023.0,direct_2023,5446998877.80189,2023.0,direct_2023,56.36707623161835,,region_median_imputed,5.5369,2023.0,direct_2023,46.2,2014.0,latest_2014,2.220900209,2022.0,latest_2022,0.554656019996368,2023.0,direct_2023,98592936.5029424,2023.0,direct_2023,-0.125550046563148,2023.0,direct_2023,-1.08494555950165,2023.0,direct_2023,-1.27818691730499,2023.0,direct_2023,-1.38733541965485,2023.0,direct_2023,0.10742,2015.0,latest_2015,0.804653157141111,2023.0,direct_2023,14.4331262876028,2023.0,direct_2023,608.245546712747,2022.0,latest_2022,46.4910182435548,2022.0,latest_2022,15.3285746282408,2023.0,direct_2023,127.92,2022.0,latest_2022,12.4896127638358,2023.0,direct_2023,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0205645534300319,2021.0,latest_2021,2.68031775817092,2021.0,latest_2021,Nicaragua,0.445563118016567,0.579067359880193,0.555994583928995,0.310700154231521,direct_ndgain,,75.5,33.0,44.5,81.0,24.0,46.0,,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Global South,0.47488999068737037,0.28301088809967,0.244362616539002,0.22253291606903,NonAligned,Autocracy,,,,,,,,,,,0.0205645534300319,6169.0,3921.0,6174.0,-89.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,,,0.0001519971139825285,direct_wmd_2023,4.150432219741208,latest_2022,2.2208540192749466,derived_wb_energy_balance,,,1102.23,derived_faostat_buffer,0.0001519971139825285,direct_wmd_2023,0.00012552240716797664,derived_wb_manufacturing_demand,0.8034962057483546,derived_wmd_wb_reserve_proxy,0.0006311385687047758,derived_wmd_wb_reserve_proxy,2609.444920729312,0.30591076743027573,0.02220900209,0.445563118016567,0.432469028095406,0.37888232663273824,0.32652360902428595,0.23317028923062438,0.8903332756638523,0.6594925534573506,0.5785600636013299,0.4922720499617459,0.42965664740281045,3.0041499837957986,4.160345995159685
NLD,NL,Netherlands,Europe & Central Asia,High income,1135475867551.0,2023.0,direct_2023,17877117.0,2023.0,direct_2023,29218970743.2849,2023.0,direct_2023,49.5131518533858,,region_median_imputed,122.9178,2023.0,direct_2023,25.7,2021.0,latest_2021,16.65850698,2022.0,latest_2022,1.44136515676766,2023.0,direct_2023,16624820117.4584,2023.0,direct_2023,0.658281981945038,2023.0,direct_2023,1.62553191184998,2023.0,direct_2023,1.64250445365906,2023.0,direct_2023,1.55626440048218,2023.0,direct_2023,2.25533,2022.0,latest_2022,23.7850619402623,2023.0,direct_2023,10.4715307489623,2023.0,direct_2023,3418.13670132261,2023.0,direct_2023,87.0173748946605,2023.0,direct_2023,1.75149243000648,2023.0,direct_2023,101.0,2022.0,latest_2022,29.96732996733,2023.0,direct_2023,0.0,2021.0,latest_2021,0.312284681581925,2021.0,latest_2021,0.024399192645775,2021.0,latest_2021,0.0,2021.0,latest_2021,Netherlands,0.353879572190633,0.454969471331262,0.301621103591042,0.8071824371208,direct_ndgain,,48.0,61.5,48.5,74.5,61.0,49.0,,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Europe,0.6316563963890076,0.825106382369996,0.8285008907318121,0.8112528800964359,Western,Democracy,,,,,,,,,,,0.3366838742277,31020.565519629166,16239.855340656148,28526.169183468115,133.34613195206606,region_per_capita_imputed,region_per_capita_imputed,10.480391879999999,direct_wmd_2023,0.0,direct_wmd_2023,61.106429731538356,direct_2023,10.480391879999999,direct_wmd_2023_plus_wb_balance,region_per_capita_imputed,region_ratio_imputed,5651.755197155585,derived_faostat_buffer,0.0,direct_wmd_2023,0.007456532774754344,derived_wb_manufacturing_demand,5.692167689463387,derived_wmd_wb_reserve_proxy,0.0,derived_wmd_wb_reserve_proxy,63515.60307800189,0.02573279765628531,0.16658506979999999,0.353879572190633,0.621704712538848,0.7195575171709064,0.78849434645176,0.6619102783396452,1.8052456681877516,1.4725393328386214,0.5005797501470128,0.24071906885531133,0.2706698373300528,7.382908233680854,7.051752663403489
NOR,NO,Norway,Europe & Central Asia,High income,482949731776.587,2023.0,direct_2023,5519601.0,2023.0,direct_2023,80459096008.3425,2023.0,direct_2023,49.5131518533858,,region_median_imputed,41.6042,2023.0,direct_2023,26.5,2023.0,direct_2023,2.044007605,2022.0,latest_2022,1.81314737150102,2023.0,direct_2023,8797762486.63076,2023.0,direct_2023,0.892857432365417,2023.0,direct_2023,1.79993534088135,2023.0,direct_2023,1.83398151397705,2023.0,direct_2023,1.77725434303284,2023.0,direct_2023,1.55752,2022.0,latest_2022,25.6746143774999,2023.0,direct_2023,6.04756310766964,2023.0,direct_2023,4884.6175244586,2023.0,direct_2023,-703.959305781578,2023.0,direct_2023,2.08014844089816,2023.0,direct_2023,102.72,2022.0,latest_2022,2.20440881763527,2023.0,direct_2023,0.000758175459027536,2021.0,latest_2021,3.94366899283053,2021.0,latest_2021,6.06347788332955,2021.0,latest_2021,0.0,2021.0,latest_2021,Norway,0.2556147185431,0.457448373089867,0.373346679707918,0.83125942716589,direct_ndgain,Norway,31.0,69.0,8.0,50.0,35.0,55.0,direct_hofstede,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,Europe,0.6785714864730834,0.85998706817627,0.86679630279541,0.855450868606568,Western,Democracy,,,,,,,,,,,10.007905051619108,12189.0,4949.0,7303.0,-271.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,203.2880295,direct_wmd_2023,0.0019944733198862937,direct_wmd_2023,26.961139772619212,direct_2023,203.2880295,direct_wmd_2023_plus_wb_balance,,,1219.8200000000002,derived_faostat_buffer,0.0019944733198862937,direct_wmd_2023,0.0018649092681485954,derived_wb_manufacturing_demand,4490.762904439641,derived_wmd_wb_reserve_proxy,0.0015620187910992342,derived_wmd_wb_reserve_proxy,87497.21796495562,0.1665993181368262,0.02044007605,0.2556147185431,0.5846024736011075,0.7619108068943024,0.8205804297924045,0.7033454854384371,1.8080066331972982,1.3974592702751354,0.47411804474536845,0.19338771180032305,0.24174991929947356,7.978815608024598,7.424514437161699
NPL,NP,Nepal,South Asia,Lower middle income,41047772331.0994,2023.0,direct_2023,29694614.0,2023.0,direct_2023,11926470877.7268,2023.0,direct_2023,39.9222686422289,2021.0,latest_2021,15.432,2023.0,direct_2023,30.0,2022.0,latest_2022,8.311832662,2022.0,latest_2022,1.07154635588773,2023.0,direct_2023,436462923.87932,2023.0,direct_2023,-0.226184993982315,2023.0,direct_2023,-0.807803750038147,2023.0,direct_2023,-0.462669461965561,2023.0,direct_2023,-0.0231158602982759,2023.0,direct_2023,0.16375,,region_median_imputed,0.617520704475872,2022.0,latest_2022,4.54032315308822,2023.0,direct_2023,519.950604103483,2022.0,latest_2022,27.4137248718471,2022.0,latest_2022,21.2987131119409,2023.0,direct_2023,123.18,2022.0,latest_2022,12.5831880013952,2023.0,direct_2023,0.00606226595390929,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,Nepal,0.490027728692084,0.453208264878342,0.551664227459748,0.407768803372837,direct_ndgain,,66.0,31.0,53.0,55.0,50.5,13.0,,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,South Asia,0.45476300120353697,0.3384392499923706,0.40746610760688784,0.4953768279403448,NonAligned,Hybrid,,,,,,,,,,,0.00606226595390929,28686.0,19291.0,25614.0,-6.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,0.0019635,direct_wmd_2023,0.0,direct_wmd_2023,15.439732487919743,latest_2022,11.207126702732232,direct_wmd_2023_plus_wb_balance,,,3756.3299999999995,derived_faostat_buffer,0.0,direct_wmd_2023,9.081744942386804e-05,derived_wb_manufacturing_demand,3.9614657891031904,derived_wmd_wb_reserve_proxy,0.0,derived_wmd_wb_reserve_proxy,1382.330557693035,0.2905509897473983,0.08311832662,0.490027728692084,0.49756375383095497,0.41967402756214145,0.4450159609355032,0.32465898386370307,0.8008111045085395,0.8549523082939542,0.46288509727243654,0.417763831400461,0.42982217293804514,2.5920786667852838,4.312315973277055
NRU,NR,Nauru,East Asia & Pacific,High income,151435609.578807,2023.0,direct_2023,11875.0,2023.0,direct_2023,679970466.972769,,region_median_imputed,52.3812606028215,,region_median_imputed,0.0,2023.0,direct_2023,31.5,,region_median_imputed,2.4848344845,,region_median_imputed,1.2770830562221351,,region_median_imputed,1563036985.8444707,,region_median_imputed,0.976578056812286,2023.0,direct_2023,-0.0678080692887306,2023.0,direct_2023,-0.0184109006077051,2023.0,direct_2023,0.640493810176849,2023.0,direct_2023,1.46569,,region_median_imputed,10.2480784684723,,region_median_imputed,4.76019830755189,,region_median_imputed,4294.1258424724,,region_median_imputed,-91.41928932522691,,region_median_imputed,16.9595908086069,,region_median_imputed,99.71,2022.0,latest_2022,2.62345679012346,,region_median_imputed,0.0,,zero_imputed,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,Nauru,0.509133496151699,0.646653574494965,0.5479161856340865,0.577583840077097,direct_ndgain,,22.0,79.0,58.0,49.0,33.0,75.0,,direct_ndgain,direct_ndgain,region_median_imputed,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Oceania,0.6953156113624572,0.4864383861422539,0.49631781987845897,0.6280987620353697,Western,Hybrid,,,,,,,,,,,0.0,128.0,8.0,122.0,1.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,,,,,0.05099274437935975,region_median_imputed,0.09760994889840002,derived_wb_energy_balance,,,11.886875,derived_faostat_buffer,0.0,zero_imputed_no_wmd_production,3.9317243468287696e-07,derived_wb_manufacturing_demand,0.39110076848897773,derived_wmd_wb_reserve_proxy,0.0,derived_wmd_wb_reserve_proxy,12752.472385583747,4.49016231297245,0.024848344845,0.509133496151699,0.40271511993547426,0.603790718447417,0.5722749811373651,0.5935964540950953,1.3492731718301523,1.1136516615907537,0.24327349039655954,0.34252575017672954,0.36000662850279164,5.976249352437142,6.433849155510096
NZL,NZ,New Zealand,East Asia & Pacific,High income,255194972673.122,2023.0,direct_2023,5200000.0,2023.0,direct_2023,15487380827.5418,2023.0,direct_2023,54.0530599083664,2023.0,direct_2023,31.776,2023.0,direct_2023,31.5,,region_median_imputed,8.04808476,2022.0,latest_2022,1.22064828880902,2023.0,direct_2023,3029024714.66575,2023.0,direct_2023,1.35856962203979,2023.0,direct_2023,1.5299768447876,2023.0,direct_2023,1.70570802688599,2023.0,direct_2023,1.68778347969055,2023.0,direct_2023,1.46569,2021.0,latest_2021,12.6494857356401,2023.0,direct_2023,8.89986099923003,2022.0,latest_2022,3660.60273680658,2023.0,direct_2023,31.6329616305902,2023.0,direct_2023,4.56898326146121,2022.0,latest_2022,100.57,2022.0,latest_2022,1.97485853176864,2023.0,direct_2023,0.0306624632958425,2021.0,latest_2021,0.294661482258359,2021.0,latest_2021,0.102256581182383,2021.0,latest_2021,0.0961811421229474,2021.0,latest_2021,New Zealand,0.304262215654337,0.486297255328377,0.417103574966257,0.858785089817986,direct_ndgain,New Zealand,22.0,79.0,58.0,49.0,33.0,75.0,direct_hofstede,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,Oceania,0.771713924407958,0.8059953689575201,0.841141605377198,0.83755669593811,Western,Democracy,New Zealand,Oceania,Western,Democracy,,,,,,Manual bloc override.,0.4275805267365845,15989.0,3712.0,28621.0,94.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,6.08608865,direct_wmd_2023,0.0006926718665145542,direct_wmd_2023,19.035134231394217,direct_2023,13.013757523645944,direct_wmd_2023_plus_wb_balance,,,5510.127252486084,derived_faostat_buffer,0.0006926718665145542,direct_wmd_2023,0.001271671349215778,derived_wb_manufacturing_demand,7.746631151371219,derived_wmd_wb_reserve_proxy,0.000397414968017398,derived_wmd_wb_reserve_proxy,49075.9562832927,0.060688424483108884,0.0804808476,0.304262215654337,0.548299584852683,0.7959271335601804,0.7930915217399598,0.6638860301091841,1.626885391648686,1.236759171272953,0.5110650158887642,0.22427724606242072,0.2195828513215641,7.561073053953198,7.656180362637378
OMN,OM,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,106174708036.51,2023.0,direct_2023,5049269.0,2023.0,direct_2023,17298247786.0752,2023.0,direct_2023,102.847276118182,,region_median_imputed,95.7346,2023.0,direct_2023,34.400000000000006,,region_median_imputed,116.7142857,2022.0,latest_2022,5.52596096461175,2023.0,direct_2023,5851755526.658,2023.0,direct_2023,0.586623668670654,2023.0,direct_2023,0.274613231420517,2023.0,direct_2023,0.612812101840973,2023.0,direct_2023,-1.00440359115601,2023.0,direct_2023,0.36729,2023.0,direct_2023,5.00539346096146,2023.0,direct_2023,9.34904586666486,2023.0,direct_2023,5867.32005628854,2022.0,latest_2022,-213.629416330893,2022.0,latest_2022,2.41559850885954,2023.0,direct_2023,170.06,2022.0,latest_2022,0.281518578352181,2023.0,direct_2023,0.0,2021.0,latest_2021,5.67148047353265,2021.0,latest_2021,23.5387435070386,2021.0,latest_2021,0.0,2021.0,latest_2021,Oman,0.420216953920259,0.499088957218733,0.57932153169017,0.591387973040865,direct_ndgain,,13.0,54.0,47.0,81.0,25.0,30.0,,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Middle East,0.6173247337341308,0.5549226462841034,0.6225624203681945,0.299119281768798,MENA,Autocracy,Oman,Middle East,MENA,Autocracy,,,,,,Manual bloc override.,29.21022398057125,7267.0,4969.0,3088.0,-272.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,92.098098,direct_wmd_2023,0.0010911580558107298,direct_wmd_2023,29.62567727329598,latest_2022,92.9148387163122,direct_wmd_2023_plus_wb_balance,,,397.52,derived_faostat_buffer,0.0010911580558107298,direct_wmd_2023,0.0005099924967946986,derived_wb_manufacturing_demand,2127.3016461168736,derived_wmd_wb_reserve_proxy,0.0005910741745262943,derived_wmd_wb_reserve_proxy,21027.73847788858,0.16292248979038304,1.0,0.420216953920259,0.4607947555455485,0.6061537379026413,0.5214956938266753,0.48635462839372817,1.312439857643101,1.2630892630527568,0.860801332876565,0.5045751418672934,0.5480333679849507,6.119687915554015,5.092903327266083
PAK,PK,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,336686348609.266,2023.0,direct_2023,247504495.0,2023.0,direct_2023,9442627601.76659,2023.0,direct_2023,60.01757891418865,,region_median_imputed,208.8895,2023.0,direct_2023,29.6,2018.0,latest_2018,109.9932519,2022.0,latest_2022,2.88079974069692,2023.0,direct_2023,8626157588.37011,2023.0,direct_2023,-1.93273079395294,2023.0,direct_2023,-0.577790379524231,2023.0,direct_2023,-0.859885513782501,2023.0,direct_2023,-0.959140300750732,2023.0,direct_2023,0.16375,2023.0,direct_2023,1.90280938998427,2023.0,direct_2023,13.6467934627786,2023.0,direct_2023,470.723496524025,2022.0,latest_2022,39.7925509388676,2022.0,latest_2022,23.426703596366,2023.0,direct_2023,122.43,2022.0,latest_2022,39.2538397675384,2023.0,direct_2023,0.121668638591279,2021.0,latest_2021,0.736337565284813,2021.0,latest_2021,0.380197434318265,2021.0,latest_2021,0.0687357166320551,2021.0,latest_2021,Pakistan,0.515133465900456,0.4428310039025,0.556111872098178,0.274750660892998,direct_ndgain,Pakistan,55.0,14.0,50.0,70.0,50.0,0.0,direct_hofstede,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,South Asia,0.11345384120941202,0.3844419240951538,0.3280228972434998,0.3081719398498536,NonAligned,Autocracy,,,,,,,,,,,1.2382036381943569,161445.0,103908.0,168163.0,6461.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,44.392528,direct_wmd_2023,0.0006896922195987423,direct_wmd_2023,116.50618129181306,latest_2022,70.14539975433891,direct_wmd_2023_plus_wb_balance,,,33920.67466970176,derived_faostat_buffer,0.0006896922195987423,direct_wmd_2023,0.0022746151244952685,derived_wb_manufacturing_demand,74.37143693763427,derived_wmd_wb_reserve_proxy,0.0003678842067844654,derived_wmd_wb_reserve_proxy,1360.324177584193,0.02804576912836174,1.0,0.515133465900456,0.500528561999661,0.22129372179508233,0.38220389864444737,0.28265955803748166,0.8126079700577362,1.2322916609257046,0.6698684257424141,0.6085479237952267,0.6365975050265567,2.3839090132198026,3.44247156942701
PAN,PA,Panama,Latin America & Caribbean ,High income,83812155244.3352,2023.0,direct_2023,4458759.0,2023.0,direct_2023,6756683681.74504,2023.0,direct_2023,56.36707623161835,,region_median_imputed,12.7389,2023.0,direct_2023,48.9,2023.0,direct_2023,0.90107111,2022.0,latest_2022,1.32324399735374,,region_median_imputed,0.0,2023.0,direct_2023,0.213101848959923,2023.0,direct_2023,-0.209720730781555,2023.0,direct_2023,-0.3459812104702,2023.0,direct_2023,0.547549784183502,2023.0,direct_2023,0.15791,2023.0,direct_2023,1.00049164015675,2023.0,direct_2023,4.95097279523588,2023.0,direct_2023,1062.69925631817,2022.0,latest_2022,171.186492615064,2022.0,latest_2022,2.49627491186875,2023.0,direct_2023,115.45,2022.0,latest_2022,7.61660825020221,2023.0,direct_2023,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,3.57863766648832,2021.0,latest_2021,Panama,0.406459590998431,0.513644240259789,0.37493080626,0.464124535725086,direct_ndgain,Panama,95.0,11.0,44.0,86.0,24.0,46.0,partial_hofstede,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,region_median_imputed,region_median_imputed,Global South,0.5426203697919846,0.45805585384368896,0.43080375790596,0.6095099568367004,NonAligned,Hybrid,,,,,,,,,,,0.0,4495.0,3037.0,3289.0,33.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,,,0.00213451137785302,direct_wmd_2023,4.738319873401947,latest_2022,0.0,derived_wb_energy_balance,,,347.8820800889877,derived_faostat_buffer,0.00213451137785302,direct_wmd_2023,0.0002031634331759765,derived_wb_manufacturing_demand,0.0,derived_wmd_wb_reserve_proxy,0.012756990945412742,derived_wmd_wb_reserve_proxy,18797.193399404456,0.08061699000637164,0.009010711099999999,0.406459590998431,0.5557124767401055,0.49775331363081937,0.5087714114129543,0.35915197934301046,1.238261726005149,0.5776989695019664,0.5835597084714411,0.41151457472568614,0.3959912525784457,4.96729126575304,4.932342482339086
PER,PE,Peru,Latin America & Caribbean ,Upper middle income,266958720837.988,2023.0,direct_2023,33845617.0,2023.0,direct_2023,69095470568.2952,2023.0,direct_2023,35.2492265687178,2021.0,latest_2021,65.0789,2023.0,direct_2023,40.7,2023.0,direct_2023,4.82842772,2022.0,latest_2022,1.23585995220031,2023.0,direct_2023,3308611848.31344,2023.0,direct_2023,-0.52178555727005,2023.0,direct_2023,-0.491872787475586,2023.0,direct_2023,-0.538132667541504,2023.0,direct_2023,0.060481496155262,2023.0,direct_2023,0.16178,2022.0,latest_2022,5.01572012821525,2023.0,direct_2023,12.6192784609889,2023.0,direct_2023,826.705646687846,2022.0,latest_2022,12.185965103062,2022.0,latest_2022,7.24050399871129,2023.0,direct_2023,128.07,2022.0,latest_2022,3.06127421875,2023.0,direct_2023,0.00249271827303621,2021.0,latest_2021,0.258002993482149,2021.0,latest_2021,0.249104440244954,2021.0,latest_2021,12.0963602788012,2021.0,latest_2021,Peru,0.409139536462229,0.643007629570085,0.438035446905121,0.426328674022374,direct_ndgain,Peru,64.0,16.0,42.0,87.0,25.0,46.0,direct_hofstede,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,South America,0.39564288854599,0.4016254425048828,0.39237346649169924,0.5120962992310524,Latin,Hybrid,Peru,South America,Latin,Hybrid,,,,,,Manual bloc override.,0.5096001520001392,39803.0,24158.0,40469.0,-77.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,19.2050088,direct_wmd_2023,0.0368896931388438,direct_wmd_2023,27.980362689534154,latest_2022,24.570685456477342,direct_wmd_2023_plus_wb_balance,,,7641.49,derived_faostat_buffer,0.0368896931388438,direct_wmd_2023,0.0017310385354544395,derived_wb_manufacturing_demand,15.782048198364597,derived_wmd_wb_reserve_proxy,0.737793862776876,derived_wmd_wb_reserve_proxy,7887.541859201089,0.2588245491715098,0.048284277199999996,0.409139536462229,0.45947846176239704,0.3960220438241959,0.45461924344003196,0.33728112582506975,1.1144428353459603,1.1478406305487798,0.4405575674281591,0.4313865534485823,0.4330139259816747,4.332322312296881,4.6917096637515785
