iso3,name,wb_region,income_level,model_region,alliance_block,regime_type,gdp_usd_current,population,fx_reserves_usd,public_debt_pct_gdp,co2_mtco2e,inequality_gini,water_stress_pct,military_gdp_ratio,military_spending_usd,wgi_pv,wgi_ge,wgi_rl,wgi_va,rd_pct_gdp,high_tech_exports_pct,manufacturing_share_pct,energy_use_kg_oe_pc,energy_imports_net_pct,agri_share_pct,food_production_index,arable_land_pct,coal_rents_pct,gas_rents_pct,oil_rents_pct,mineral_rents_pct,climate_vulnerability,habitat_vulnerability,ecosystem_vulnerability,ndgain_governance_readiness,pdi,idv,mas,uai,lto,ind,energy_production_raw,energy_consumption_raw,energy_reserve_raw,food_production_raw,food_consumption_raw,food_reserve_raw,metals_production_raw,metals_consumption_raw,metals_reserve_raw,src_gdp_usd_current,src_population,src_fx_reserves_usd,src_public_debt_pct_gdp,src_co2_mtco2e,src_inequality_gini,src_water_stress_pct,src_military_gdp_ratio,src_military_spending_usd,src_wgi_pv,src_wgi_ge,src_wgi_rl,src_wgi_va,src_rd_pct_gdp,src_high_tech_exports_pct,src_manufacturing_share_pct,src_energy_use_kg_oe_pc,src_energy_imports_net_pct,src_agri_share_pct,src_food_production_index,src_arable_land_pct,src_coal_rents_pct,src_gas_rents_pct,src_oil_rents_pct,src_mineral_rents_pct,src_climate_vulnerability,src_habitat_vulnerability,src_ecosystem_vulnerability,src_ndgain_governance_readiness,src_pdi,src_idv,src_mas,src_uai,src_lto,src_ind,src_energy_production_raw,src_energy_consumption_raw,src_energy_reserve_raw,src_food_production_raw,src_food_consumption_raw,src_food_reserve_raw,src_metals_production_raw,src_metals_consumption_raw,src_metals_reserve_raw,gdp_per_capita,fx_to_gdp,water_stress,climate_risk,biodiversity_local,regime_stability,trust_gov,social_tension,security_index,tech_level,military_power,debt_crisis_prone,conflict_proneness,traditional_secular,survival_self_expression,energy_production_raw,energy_consumption_raw,energy_reserve_raw,food_production_raw,food_consumption_raw,food_reserve_raw,metals_production_raw,metals_consumption_raw,metals_reserve_raw,energy_reserve,energy_production,energy_consumption,food_reserve,food_production,food_consumption,metals_reserve,metals_production,metals_consumption
NCL,New Caledonia,East Asia & Pacific,High income,East Asia,NonAligned,Hybrid,9769167530.35744,289870.0,102040328419.6615,55.73318954187255,4.8646,34.75,25.37720149,1.604873274774315,5142604807.85825,0.4264271557331085,0.6172470748424534,0.10237138904631131,-0.19277935102581978,0.42494,5.267295899888,5.60354479440873,1708.834224558845,28.98047680538825,1.78613861386139,94.76,0.326586433260394,0.0,0.0,0.0,16.7795377181056,0.43267145527006745,0.5223375703732085,0.4727751133763415,0.464177615655008,60.0,20.0,39.0,85.0,75.0,35.0,0.3517879475863287,0.49533977667287243,0.12312578165521504,59.0,215.0,17.2,0.008256040128234676,2.8211740716335898e-05,0.13587006540877672,direct_2023,direct_2023,region_median_imputed,region_median_imputed,direct_2023,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,latest_2015,latest_2017,region_median_imputed,region_median_imputed,latest_2019,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,derived_wb_energy_balance,region_median_imputed,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,33701.89233227806,10.445140602059874,0.2537720149,0.43267145527006745,0.502443658125225,0.5767154395766556,0.5811989920549095,0.37828098460629006,0.6524207202531398,1.4048275774957955,1.2806798543279592,0.27100340651410304,0.3784612616975367,5.926724958934624,5.252713975668258,0.3517879475863287,0.49533977667287243,0.12312578165521504,59.0,215.0,17.2,0.008256040128234676,2.8211740716335898e-05,0.13587006540877672,0.12302914156534676,0.3515118330438479,0.49495098985755664,0.00193551953069012,0.006639282111088203,0.024193994133626502,47.554522893071855,2.8896140448821366,0.046549372181954214
NER,Niger,Sub-Saharan Africa ,Low income,Global South,NonAligned,Hybrid,16698786977.59,26159867.0,1820326375.87161,56.36707623161835,3.1629,32.9,11.02093771,1.97616000981122,331917310.325695,-1.66885960102081,-0.640915930271149,-0.70808869600296,-0.695484280586243,0.21928999999999998,8.96675024256666,6.9938602495652,162.045865914287,5.40557852442787,32.5058218469012,132.61,13.9733164916713,0.0372529254036624,0.0303136934860688,0.622678205533793,0.830100168425339,0.632980520703441,0.614183023421435,0.469748844735143,0.322754624759074,75.5,33.0,44.5,81.0,24.0,46.0,4.009950512871632,4.239098300217581,2.991149589243309,16106.0,12825.0,2307.9054248666016,2.3746399909609143e-05,6.279575124099408e-05,3.44872911825641e-05,direct_2023,direct_2023,region_median_imputed,region_median_imputed,direct_2023,latest_2021,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,latest_2022,latest_2022,latest_2022,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_wmd_2023_plus_wb_balance,latest_2022,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,638.3360808978883,0.10900949741526213,0.1102093771,0.632980520703441,0.45803406592171103,0.2553843718767169,0.39089765932559967,0.48695762208987664,0.29879611199937317,0.7699059595623757,0.8128853865625107,0.6284072913443877,0.5755244759124334,1.8276322007179262,4.487530674538122,4.009950512871632,4.239098300217581,2.991149589243309,16106.0,12825.0,2307.9054248666016,2.3746399909609143e-05,6.279575124099408e-05,3.44872911825641e-05,2.9888018683904707,4.006803146229799,4.235771077964157,0.25970907121017367,1.8124114861218066,1.443199882622139,0.012070551913897436,0.0083112399683632,0.10361298954764019
NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Global South,NonAligned,Hybrid,487387801880.597,227882945.0,32034797236.9329,56.36707623161835,125.8687,33.9,9.668217054,0.842654277365197,3101259562.89729,-1.7684383392334,-0.847906708717346,-0.887689292430878,-0.548258185386658,0.28444,3.53042370294988,9.27310124864668,333.060729584941,-66.2881011856041,27.718291279131,119.85,40.4844252665327,0.000478431638825823,1.16400248668311,6.24674969005013,0.00800831809870735,0.481084976726398,0.621387668782248,0.430524157680825,0.276282712121566,75.5,33.0,44.5,81.0,24.0,46.0,126.21077298525819,75.89885992166498,915.3669805164878,229120.0,136502.0,43336.46,0.001767218819154679,0.002281836354790116,0.0012970690726657405,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,latest_2022,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2019,direct_2023,direct_2023,latest_2022,latest_2022,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_wmd_2023_plus_wb_balance,latest_2022,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,2138.7638371998264,0.06572753177926469,0.09668217054,0.481084976726398,0.47404408676846344,0.22717104971408825,0.3731401698827743,0.48268610633755554,0.264457475690101,0.8970217512553896,1.1068793427366586,0.6395777979862022,0.5009341573130087,2.9093449517498096,4.403014743076316,126.21077298525819,75.89885992166498,915.3669805164878,229120.0,136502.0,43336.46,0.001767218819154679,0.002281836354790116,0.0012970690726657405,914.6485189069829,126.11171151917308,75.83928773016191,4.876660739591347,25.782920632076763,15.360598080131556,0.45397417543300916,0.6185265867041376,3.7650299854036895
NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,Global South,NonAligned,Autocracy,17805842283.8725,6823613.0,5446998877.80189,56.36707623161835,5.5369,46.2,2.220900209,0.554656019996368,98592936.5029424,-0.125550046563148,-1.08494555950165,-1.27818691730499,-1.38733541965485,0.10742,0.804653157141111,14.4331262876028,608.245546712747,46.4910182435548,15.3285746282408,127.92,12.4896127638358,0.0,0.0,0.0205645534300319,2.68031775817092,0.445563118016567,0.579067359880193,0.555994583928995,0.310700154231521,75.5,33.0,44.5,81.0,24.0,46.0,2.2208540192749466,4.150432219741208,0.8034962057483546,6174.0,3921.0,1102.23,0.0001519971139825285,0.00012552240716797664,0.0006311385687047758,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,latest_2014,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2015,direct_2023,direct_2023,latest_2022,latest_2022,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,derived_wb_energy_balance,latest_2022,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,2609.444920729312,0.30591076743027573,0.02220900209,0.445563118016567,0.432469028095406,0.37888232663273824,0.32652360902428595,0.4922720499617459,0.23317028923062438,0.8903332756638523,0.6594925534573506,0.5785600636013299,0.42965664740281045,3.0041499837957986,4.160345995159685,2.2208540192749466,4.150432219741208,0.8034962057483546,6174.0,3921.0,1102.23,0.0001519971139825285,0.00012552240716797664,0.0006311385687047758,0.8028655502959507,2.21911089505578,4.147174590532151,0.12403416815770762,0.6947614873535349,0.4412309348741838,0.22089849904667153,0.053198989893884975,0.20711197182716137
NLD,Netherlands,Europe & Central Asia,High income,Europe,Western,Democracy,1135475867551.0,17877117.0,29218970743.2849,49.5131518533858,122.9178,25.7,16.65850698,1.44136515676766,16624820117.4584,0.658281981945038,1.62553191184998,1.64250445365906,1.55626440048218,2.25533,23.7850619402623,10.4715307489623,3418.13670132261,87.0173748946605,1.75149243000648,101.0,29.96732996733,0.0,0.312284681581925,0.024399192645775,0.0,0.353879572190633,0.454969471331262,0.301621103591042,0.8071824371208,48.0,61.5,48.5,74.5,61.0,49.0,10.480391879999999,61.106429731538356,5.692167689463387,28526.169183468115,16239.855340656148,5651.755197155585,0.0,0.007456532774754344,0.0,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,latest_2021,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_wmd_2023_plus_wb_balance,direct_2023,derived_wmd_wb_reserve_proxy,region_per_capita_imputed,region_per_capita_imputed,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,63515.60307800189,0.02573279765628531,0.16658506979999999,0.353879572190633,0.621704712538848,0.7195575171709064,0.78849434645176,0.24071906885531133,0.6619102783396452,1.8052456681877516,1.4725393328386214,0.5005797501470128,0.2706698373300528,7.382908233680854,7.051752663403489,10.480391879999999,61.106429731538356,5.692167689463387,28526.169183468115,16239.855340656148,5651.755197155585,0.0,0.007456532774754344,0.0,5.687699968814957,10.472165934145911,61.058467957965036,0.6359931724868619,3.2100556738589052,1.8274742550826877,0.0,0.0,12.303279078344662
NOR,Norway,Europe & Central Asia,High income,Europe,Western,Democracy,482949731776.587,5519601.0,80459096008.3425,49.5131518533858,41.6042,26.5,2.044007605,1.81314737150102,8797762486.63076,0.892857432365417,1.79993534088135,1.83398151397705,1.77725434303284,1.55752,25.6746143774999,6.04756310766964,4884.6175244586,-703.959305781578,2.08014844089816,102.72,2.20440881763527,0.000758175459027536,3.94366899283053,6.06347788332955,0.0,0.2556147185431,0.457448373089867,0.373346679707918,0.83125942716589,31.0,69.0,8.0,50.0,35.0,55.0,203.2880295,26.961139772619212,4490.762904439641,7303.0,4949.0,1219.8200000000002,0.0019944733198862937,0.0018649092681485954,0.0015620187910992342,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,direct_2023,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_wmd_2023_plus_wb_balance,direct_2023,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,87497.21796495562,0.1665993181368262,0.02044007605,0.2556147185431,0.5846024736011075,0.7619108068943024,0.8205804297924045,0.19338771180032305,0.7033454854384371,1.8080066331972982,1.3974592702751354,0.47411804474536845,0.24174991929947356,7.978815608024598,7.424514437161699,203.2880295,26.961139772619212,4490.762904439641,7303.0,4949.0,1219.8200000000002,0.0019944733198862937,0.0018649092681485954,0.0015620187910992342,4487.238153369411,203.1284709317138,26.939978266592203,0.13726659499572225,0.8218080891063922,0.5569119858945003,0.546706576884732,0.6980656619602028,3.077100292445181
NPL,Nepal,South Asia,Lower middle income,South Asia,NonAligned,Hybrid,41047772331.0994,29694614.0,11926470877.7268,39.9222686422289,15.432,30.0,8.311832662,1.07154635588773,436462923.87932,-0.226184993982315,-0.807803750038147,-0.462669461965561,-0.0231158602982759,0.16375,0.617520704475872,4.54032315308822,519.950604103483,27.4137248718471,21.2987131119409,123.18,12.5831880013952,0.00606226595390929,0.0,0.0,0.0,0.490027728692084,0.453208264878342,0.551664227459748,0.407768803372837,66.0,31.0,53.0,55.0,50.5,13.0,11.207126702732232,15.439732487919743,3.9614657891031904,25614.0,19291.0,3756.3299999999995,0.0,9.081744942386804e-05,0.0,direct_2023,direct_2023,direct_2023,latest_2021,direct_2023,latest_2022,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,region_median_imputed,latest_2022,direct_2023,latest_2022,latest_2022,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_wmd_2023_plus_wb_balance,latest_2022,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,1382.330557693035,0.2905509897473983,0.08311832662,0.490027728692084,0.49756375383095497,0.41967402756214145,0.4450159609355032,0.417763831400461,0.32465898386370307,0.8008111045085395,0.8549523082939542,0.46288509727243654,0.42982217293804514,2.5920786667852838,4.312315973277055,11.207126702732232,15.439732487919743,3.9614657891031904,25614.0,19291.0,3756.3299999999995,0.0,9.081744942386804e-05,0.0,3.95835647759489,11.19833035060226,15.427614009440939,0.4227005859719313,2.8823486778544614,2.170820189915297,0.0,0.0,0.14984879154938222
NRU,Nauru,East Asia & Pacific,High income,Oceania,Western,Hybrid,151435609.578807,11875.0,679970466.972769,52.3812606028215,0.0,31.5,2.4848344845,1.2770830562221351,1563036985.8444707,0.976578056812286,-0.0678080692887306,-0.0184109006077051,0.640493810176849,1.46569,10.2480784684723,4.76019830755189,4294.1258424724,-91.41928932522691,16.9595908086069,99.71,2.62345679012346,0.0,0.0,0.0,0.0,0.509133496151699,0.646653574494965,0.5479161856340865,0.577583840077097,22.0,79.0,58.0,49.0,33.0,75.0,0.09760994889840002,0.05099274437935975,0.39110076848897773,122.0,8.0,11.886875,0.0,3.9317243468287696e-07,0.0,direct_2023,direct_2023,region_median_imputed,region_median_imputed,direct_2023,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_2023,direct_2023,direct_2023,direct_2023,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,latest_2022,region_median_imputed,zero_imputed,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,region_median_imputed,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,derived_wb_energy_balance,region_median_imputed,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,zero_imputed_no_wmd_production,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,12752.472385583747,4.49016231297245,0.024848344845,0.509133496151699,0.40271511993547426,0.603790718447417,0.5722749811373651,0.34252575017672954,0.5935964540950953,1.3492731718301523,1.1136516615907537,0.24327349039655954,0.36000662850279164,5.976249352437142,6.433849155510096,0.09760994889840002,0.05099274437935975,0.39110076848897773,122.0,8.0,11.886875,0.0,3.9317243468287696e-07,0.0,0.3907937977399906,0.09753333590876642,0.05095272072766631,0.0013376324838007046,0.01372868504326713,0.0009002416421814512,0.0,0.0,0.0006487345172267468
NZL,New Zealand,East Asia & Pacific,High income,Oceania,Western,Democracy,255194972673.122,5200000.0,15487380827.5418,54.0530599083664,31.776,31.5,8.04808476,1.22064828880902,3029024714.66575,1.35856962203979,1.5299768447876,1.70570802688599,1.68778347969055,1.46569,12.6494857356401,8.89986099923003,3660.60273680658,31.6329616305902,4.56898326146121,100.57,1.97485853176864,0.0306624632958425,0.294661482258359,0.102256581182383,0.0961811421229474,0.304262215654337,0.486297255328377,0.417103574966257,0.858785089817986,22.0,79.0,58.0,49.0,33.0,75.0,13.013757523645944,19.035134231394217,7.746631151371219,28621.0,3712.0,5510.127252486084,0.0006926718665145542,0.001271671349215778,0.000397414968017398,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,region_median_imputed,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2021,direct_2023,latest_2022,direct_2023,direct_2023,latest_2022,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_wmd_2023_plus_wb_balance,direct_2023,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,49075.9562832927,0.060688424483108884,0.0804808476,0.304262215654337,0.548299584852683,0.7959271335601804,0.7930915217399598,0.22427724606242072,0.6638860301091841,1.626885391648686,1.236759171272953,0.5110650158887642,0.2195828513215641,7.561073053953198,7.656180362637378,13.013757523645944,19.035134231394217,7.746631151371219,28621.0,3712.0,5510.127252486084,0.0006926718665145542,0.001271671349215778,0.000397414968017398,7.740550904646441,13.003543166590077,19.02019376110402,0.6200557508008551,3.2207270051094143,0.4177121219721934,0.13909523880608932,0.24243515328009396,2.098257726206033
OMN,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,Middle East,MENA,Autocracy,106174708036.51,5049269.0,17298247786.0752,102.847276118182,95.7346,34.400000000000006,116.7142857,5.52596096461175,5851755526.658,0.586623668670654,0.274613231420517,0.612812101840973,-1.00440359115601,0.36729,5.00539346096146,9.34904586666486,5867.32005628854,-213.629416330893,2.41559850885954,170.06,0.281518578352181,0.0,5.67148047353265,23.5387435070386,0.0,0.420216953920259,0.499088957218733,0.57932153169017,0.591387973040865,13.0,54.0,47.0,81.0,25.0,30.0,92.9148387163122,29.62567727329598,2127.3016461168736,3088.0,4969.0,397.52,0.0010911580558107298,0.0005099924967946986,0.0005910741745262943,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,region_median_imputed,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,latest_2022,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_wmd_2023_plus_wb_balance,latest_2022,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,21027.73847788858,0.16292248979038304,1.0,0.420216953920259,0.4607947555455485,0.6061537379026413,0.5214956938266753,0.5045751418672934,0.48635462839372817,1.312439857643101,1.2630892630527568,0.860801332876565,0.5480333679849507,6.119687915554015,5.092903327266083,92.9148387163122,29.62567727329598,2127.3016461168736,3088.0,4969.0,397.52,0.0010911580558107298,0.0005099924967946986,0.0005910741745262943,2125.6319501401745,92.8419108677095,29.602424400700077,0.04473300719999631,0.34749327388204015,0.5591625899999539,0.206875961084203,0.38190531953375545,0.8414876197112523
